DATA_ID,SEQ_ID,SMI_ID,PROD_SMI_ID,EC_NUMBER,EC_1,EC_2,EC_3,EC_4,KCAT,KM,KCAT_KM,Y_VALUE,PH,TEMP,RXN_SMILES,SMI_SOURCE,FOLD
DATA_012133,C0P9J6,SMI_07EA843FA5,SMI_2E011C21E5,1.2.1.19,1,2,1,19,0.6,2.9e-05,45.0,4.315753252484687,,,C[N+](C)(C)CC=O>>C(CC(=O)O)CN.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,brenda,9
DATA_012144,C0P9J6,SMI_32389AFD94,SMI_2E011C21E5,1.2.1.19,1,2,1,19,4.3,5.9e-05,72.0,4.862616443937442,,,C(CC=O)CN>>C(CC(=O)O)CN.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,brenda,9
DATA_012747,P0A390,SMI_DA3341B60B,SMI_29129EE7CA,1.2.1.65,1,2,1,65,26.4,1e-06,26000.0,7.421603926869831,,,C1=CC=C(C=C1)C=O>>C1=CC=C(C(=C1)C(=O)O)[O-].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,brenda,9
DATA_012748,P0A390,SMI_2D7B6D849B,SMI_29129EE7CA,1.2.1.65,1,2,1,65,18.0,2.1e-06,8800.0,6.933053210369387,,,C1=CC(=CC(=C1)O)C=O>>C1=CC=C(C(=C1)C(=O)O)[O-].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,brenda,9
DATA_012749,P0A390,SMI_5B0FBD5762,SMI_29129EE7CA,1.2.1.65,1,2,1,65,96.0,3.5e-06,29000.0,7.438203188689293,,,C1=CC=C2C=C(C=CC2=C1)C=O>>C1=CC=C(C(=C1)C(=O)O)[O-].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,brenda,9
DATA_012751,P0A390,SMI_67B1733A58,SMI_29129EE7CA,1.2.1.65,1,2,1,65,65.0,3.9e-06,21500.0,7.221848749616356,,,C1=CC(=CC(=C1)Cl)C=O>>C1=CC=C(C(=C1)C(=O)O)[O-].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,brenda,9
DATA_012752,P0A390,SMI_00BD5BA845,SMI_29129EE7CA,1.2.1.65,1,2,1,65,93.6,4.5e-06,23000.0,7.318063334962762,,,C1=CC=C(C(=C1)C=O)O>>C1=CC=C(C(=C1)C(=O)O)[O-].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,brenda,9
DATA_012753,P0A390,SMI_27A2FD4324,SMI_29129EE7CA,1.2.1.65,1,2,1,65,98.0,6.4e-06,12400.0,7.185046101708608,,,C1=CC(=CC=C1C=O)Cl>>C1=CC=C(C(=C1)C(=O)O)[O-].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,brenda,9
DATA_012754,P0A390,SMI_7AA84DAF72,SMI_29129EE7CA,1.2.1.65,1,2,1,65,59.0,1.1e-05,6000.0,6.729459326483919,,,C1=CC(=CC=C1C=O)[N+](=O)[O-]>>C1=CC=C(C(=C1)C(=O)O)[O-].C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,brenda,9
DATA_012906,Q9HK01,SMI_EBC31F667C,SMI_E94B072BCA,1.2.1.89,1,2,1,89,25.0,0.00036,70.0,4.841637507904751,,,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N>>C(C(C(=O)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,brenda,9
DATA_012907,Q9HK01,SMI_9EF4CB5139,SMI_E94B072BCA,1.2.1.89,1,2,1,89,26.0,0.00033,130.0,4.89645940809293,,,C(C(C=O)O)O>>C(C(C(=O)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,brenda,9
