SMI_ID,SMILES
SMI_1ABB26DB10,CN(C)c1ccc(N=Nc2ccccc2C(=O)O)cc1
SMI_46474D6AA2,COC1=CC(=O)C=C(OC)C1=O
SMI_AADCC8F5A1,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[1*]C1=C([2*])C(=O)C([3*])=C([4*])C1=O.[H+]
SMI_7E7D95DBB0,CC(C)(C)C1=CC(=O)C(C(C)(C)C)=CC1=O
SMI_0A45DFCF08,NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-]
SMI_0027E17AE2,CC1OC2=C(C(=O)C(=O)c3ccccc32)C1(C)C
SMI_2E6339BD62,O=C1C=CC(=O)c2c(O)ccc(O)c21
SMI_5242E0DCD8,O=C1C=CC(=O)c2c(O)cccc21
SMI_EE87AC5321,CC1=C(O)c2ccccc2C(=O)C1=O
SMI_B5525E1C61,O=C1C=C(O)c2ccccc2C1=O
SMI_66CCBA641E,O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21
SMI_E71951BC13,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21
SMI_D98BB6B732,O=C1C(Cl)=C(Cl)C(=O)c2ccccc21
SMI_61135700F5,O=C1c2ccccc2C(=O)c2cc(S(=O)(=O)O)ccc21
SMI_F78601C025,N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O
SMI_2E2F0F7872,Oc1ccc(O)cc1
SMI_B0B4D4305C,O=C1C=CC(=O)C(c2ccccc2)=C1
SMI_26A9AAE4EC,CCN1C(=O)C=CC1=O
SMI_AB7852DEC2,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-]
SMI_B21C883225,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-]
SMI_B89BDDDEE0,O=[N+]([O-])[O-]
SMI_04D6BAEBD0,O=N[O-]
SMI_17CC72D667,CN(C)c1ccc(N=Nc2ccccc2C(=O)O)cc1.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.[H+]
SMI_676D18B19A,CN(C)c1ccc(N=Nc2ccccc2C(=O)O)cc1.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.[H+]
SMI_108F5CEA73,COc1ccc(S(=O)(=O)CCOS(=O)(=O)O)cc1N=Nc1ccc2c(S(=O)(=O)O)cccc2c1O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.[H+]
SMI_BB69B3A574,O=C1c2ccc(S(=O)(=O)O)cc2C(=O)c2ccc(S(=O)(=O)O)cc21
SMI_D599260F0D,Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1
SMI_77B8D67C8E,N#Cc1c[nH]c2nc(N)[nH]c(=O)c12.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1
SMI_3633C44D6D,N#Cc1c[nH]c2nc(N)[nH]c(=O)c12
SMI_8C49A5E279,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.Nc1nc2[nH]cc(C[NH3+])c2c(=O)[nH]1
SMI_AF514E028F,[No]
SMI_DFCB34CAC2,O=S(=O)([O-])c1ccc(N=Nc2ccc(O)c3ccccc23)cc1.[Na+]
SMI_7A4B466693,O=N[O-].[H+]
SMI_7D7BE41851,O.[Fe+3].[N]=O
SMI_A0509B7780,NO
SMI_85A0F8558A,CN1C=CC(C2C=CN(C)C=C2)C=C1.O=N[O-].[H+]
SMI_4C56A896F9,CN1C=CC(C2C=CN(C)C=C2)C=C1.NO.[H+]
SMI_556E89A48A,O.O.[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[NH4+]
SMI_26CDC6EFB2,CN1C=CC(C2C=CN(C)C=C2)C=C1
SMI_F4AC985EB1,O=S([O-])[O-]
SMI_DE024796A1,C[N+]1(O)CCOCC1
SMI_AB52949E94,C[N+](C)(C)[O-]
SMI_991B861257,Cc1cc[n+]([O-])cc1
SMI_4715239C35,Cc1cccc[n+]1[O-]
SMI_B3D10CDCE6,[O-][n+]1ccccc1
SMI_835116C3E8,O=S1CCCC1
SMI_27BC37E199,O=S(c1ccccc1)c1ccccc1
SMI_190407FEDA,[O-][n+]1cccc(O)c1
SMI_0DE5490096,CS(C)=O
SMI_70AC13C401,CCCCCCCCCCCC[N+](C)(C)[O-]
SMI_2ACDE13882,C[NH+](C)C.O.[Fe+3].[Fe+3]
SMI_983D0F0E11,[O-][n+]1ccccc1Cl
SMI_963FEAB3D9,[O-][n+]1ccc(Cl)cc1
SMI_273C9DD6C2,C[N+](C)([O-])C1CCCCC1
SMI_661F77951E,Cc1ccc[n+]([O-])c1
SMI_3F8EC90DB3,N#N.O.[Fe+3].[Fe+3]
SMI_1350A1EE08,N#[N+][O-].O.[Fe+3].[Fe+3]
SMI_6C887ECD28,CC[N+](=O)[O-].O.O=O
SMI_3C13830449,CCCC[N+](=O)[O-].O.O=O
SMI_32E4467777,CCCCCCCC[N+](=O)[O-]
SMI_415A396321,CCCCCC[N+](=O)[O-]
SMI_33A2880504,CC[N+](=O)[O-]
SMI_8079A37592,O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1
SMI_439640BF63,O=[N+]([O-])[O-].[1*]c1c([2*])c(O)c([3*])c([4*])c1O
SMI_F72FAF0452,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.[Cr+6].[H+]
SMI_2B5D8DBED5,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=C([O-])CCCCC1CCSS1.[H+]
SMI_34D35E283E,NC(=O)CCCCC(S)CCS.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1
SMI_EF4B56A82D,*N[C@@H](CCCCNC(=O)CCCC[C@@H](S)CCS)C(*)=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
SMI_857DE31EE4,NC(=O)CCCCC(S)CCS
SMI_101DA0102D,O=C(O)CCCCC1CCSS1
SMI_FDCD8D8828,NC(CSSCC(N)C(=O)O)C(=O)O
SMI_9BFD86617B,NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O
SMI_9600F95DB3,O=C1C=CC(=O)c2nccnc21
SMI_A8E04569AE,CC1=C(C)C(=O)c2ncccc2C1=O
SMI_65A59F87EF,C=CCSSSCC=C
SMI_EBE90E5CD6,NC(CCC(=O)NC(CS)C(=O)NCC(=O)NCCCCNCCCNC(=O)CNC(=O)C(CS)NC(=O)CCC(N)C(=O)O)C(=O)O
SMI_3E91ED8F91,CC1=CC(=O)c2cccnc2C1=O
SMI_58B686675F,O=C1C=CC(=O)c2ncccc21
SMI_FB5B968547,C=CCSSC=CCS(=O)CC=C
SMI_143BE85DB7,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-].[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-]
SMI_86C4608679,CC1=C(N2CC2)C(=O)C(C)=C(N2CC2)C1=O
SMI_56A03999A6,CC1=C(N2CC2)C(=O)C(CO)=C(N2CC2)C1=O
SMI_63E1A2E076,CC1=CC(=O)C(C)=C(C)C1=O
SMI_447D46A0AE,CCOC(=O)NC1=C(N2CC2)C(=O)C(NC(=O)OCC)=C(N2CC2)C1=O
SMI_C7275DA3BB,O=C1C=C(N2CC2)C(=O)C=C1N1CC1
SMI_9EF1D21ED2,CSS(C)(=O)=O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.[H+]
SMI_FA580AA60C,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=C(O)c1cc(SSc2ccc([N+](=O)[O-])c(C(=O)O)c2)ccc1[N+](=O)[O-].[H+]
SMI_04EAD95590,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=C(O)c1cc(SSc2ccc([N+](=O)[O-])c(C(=O)O)c2)ccc1[N+](=O)[O-].[H+]
SMI_A4B15C9953,C[N+](C)(C)C(Cc1c[nH]c(=S)[nH]1)C(=O)O
SMI_415D946AD2,O=c1c2ccccc2sn1-c1ccccc1
SMI_972A715C2B,O=C(O)c1cc(SSc2ccc([N+](=O)[O-])c(C(=O)O)c2)ccc1[N+](=O)[O-]
SMI_F8FA507A17,*N[C@@H](CS)C(*)=O.*N[C@@H](CS)C(*)=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
SMI_0355306B6E,NC(CCC(=O)NC1CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)NCCCNCCCCNC(=O)CNC1=O)C(=O)O
SMI_D667EF9B39,NCCCCNCCCNC(=O)CNC(=O)C(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)NCCCNCCCCN)NC(=O)CCC(N)C(=O)O
SMI_3B2765073B,CN(C)CCCNC(=O)c1cc(SSc2ccc([N+](=O)[O-])c(C(=O)NCCCN(C)C)c2)ccc1[N+](=O)[O-]
SMI_72E0C8D98B,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)NCCCC[NH2+]CCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)[O-]
SMI_7475BA2683,CN1CCN(CCCNC(=O)c2cc(SSc3ccc([N+](=O)[O-])c(C(=O)NCCCN4CCN(C)CC4)c3)ccc2[N+](=O)[O-])CC1
SMI_001E902CE9,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.[H+]
SMI_BAC5FCA978,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
SMI_D3735DEC1B,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
SMI_B8E2A3D116,CSS(C)(=O)=O
SMI_70725A562A,CC(=O)NC(CSSCC(NC(C)=O)C(=O)NC1C(OC2C(O)C(O)C(O)C(O)C2O)OC(CO)C(O)C1O)C(=O)NC1C(OC2C(O)C(O)C(O)C(O)C2O)OC(CO)C(O)C1O
SMI_AB199C3A9E,Cc1cc(O)c2c(c1)C(=O)C(c1c(C)cc3c(c1O)C(=O)C=CC3=O)=CC2=O
SMI_FADD99B0D9,COc1cc(C)c(Cl)c2c1C(=O)C=CC2=O
SMI_4443A076FF,CC(=O)N[C@@H](CS)C(=O)N[C@H]1[C@@H](O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O.CC(=O)N[C@@H](CS)C(=O)N[C@H]1[C@@H](O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
SMI_FC30712E25,Cc1cc(O)c2c(c1)C(=O)C=C(c1c(C)cc(O)c3c1C(=O)C=CC3=O)C2=O
SMI_41F19E5E87,Cc1cc(O)c2c(c1)C(=O)C=CC2=O
SMI_A418440BC5,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.NC(=O)CNC(=O)C(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(N)=O)NC(=O)CCC(N)C(=O)O.[H+]
SMI_042B0F90DE,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.NC(=O)CNC(=O)C(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(N)=O)NC(=O)CCC(N)C(=O)O.[H+]
SMI_217E4B7F59,NC(=O)CNC(=O)C(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(N)=O)NC(=O)CCC(N)C(=O)O
SMI_1161D40552,O=C([O-])CCCSSCCCC(=O)[O-]
SMI_AD993DB92A,O=S([O-])(O)=S
SMI_E7AF002B11,O=S(=O)([O-])SSS(=O)(=O)[O-]
SMI_7A86C30A92,O.O=S([O-])[O-]
SMI_F8727A014E,O=S(=O)([O-])[O-].[H+]
SMI_1AF0BF3416,OC(CS)C(O)CS
SMI_CA2F44B18F,OCCS
SMI_6CC9F69F77,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CSC[C@H]([NH3+])C(=O)[O-].O.O=O
SMI_408A609B4C,*N[C@@H](CS)C(*)=O.*S.*S.O=O
SMI_233F9DC609,Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OS(=O)(=O)[O-])C(OP(=O)([O-])[O-])C1O
SMI_A82E38C847,NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OS(=O)(=O)O)C(O)C1O
SMI_46AD472AFB,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=S([O-])[O-].[H+].[H+].[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-]
SMI_D844DEE2B2,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OS(=O)(=O)O)C(O)C1O
SMI_22B2FEF9BA,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OS(=O)(=O)O)C(OP(=O)(O)O)C1O
SMI_4CC9795559,*N[C@@H](CCSC)C(*)=O.*N[C@@H](CSSC[C@H](N*)C(*)=O)C(*)=O.O
SMI_AD75384CF5,CS(=O)CCC([NH3+])C(=O)[O-]
SMI_88925F738C,CN(C)c1ccc(N=Nc2ccc(S(=O)(=O)NC(CCS(C)=O)C(=O)O)cc2)cc1.OC(CS)C(O)CS
SMI_B35DAD3800,CS(=O)CCC(N)C(=O)O.C[N+](C)(C)C(Cc1c[nH]c(=S)[nH]1)C(=O)O
SMI_60490251CF,CC(=O)NC(CCS(C)=O)C(=O)O.C[N+](C)(C)C(Cc1c[nH]c(=S)[nH]1)C(=O)O
SMI_0C8F30642B,CN(C)c1ccc(N=Nc2ccc(S(=O)(=O)NC(CCS(C)=O)C(=O)O)cc2)cc1
SMI_80A93DB17E,CC(=O)NC(CCS(C)=O)C(=O)O
SMI_9F993021C6,CS(=O)CCC(N)C(=O)O
SMI_D1D59818EC,O=C1OC(C(O)CO)C(=O)C1=O
SMI_FC0F41F8C6,[O-][n+]1cccc(CO)c1
SMI_CF0D230B8E,[O-][n+]1ccc(-c2ccccc2)cc1
SMI_5F059FC579,[O-][n+]1ccc(CO)cc1
SMI_7863067FB0,O=C(O)c1ccc[n+]([O-])c1
SMI_91AAD420BC,[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-].[NH3+][C@@H](CCC(=O)N[C@@H](CSc1cc(O)ccc1O)C(=O)NCC(=O)[O-])C(=O)[O-]
SMI_7AF3B01FD7,NC(CCC(=O)NC(CSc1cc(O)ccc1O)C(=O)NCC(=O)O)C(=O)O
SMI_F8F929FBEB,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)CCOc1ccc2c(c1)Nc1ccccc1N2
SMI_58B279ACBD,*N[C@@H](CS(=O)[O-])C(*)=O.*N[C@@H](CS)C(*)=O.*N[C@@H](CS)C(*)=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
SMI_07E48B419B,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O
SMI_6B0E93BFE1,O=O.Oc1ccccc1O
SMI_94FF0BB6E5,O=O.Oc1ccc(O)cc1
SMI_9745ADEBAD,COc1ccccc1O.O=O
SMI_AAEFB8924C,COc1cc(C=NN=Cc2cc(OC)c(O)c(OC)c2)cc(OC)c1O.O=O
SMI_0BFE1B88E1,NCCc1ccc(O)c(O)c1.O=O
SMI_F064953F09,NC(Cc1ccc(O)c(O)c1)C(=O)O.O=O
SMI_693B7AD55D,O=O.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+2].[K+].[K+].[K+].[K+]
SMI_AB84484A71,O=C(O)C=Cc1ccc(O)c(O)c1
SMI_3DB04122E9,Cc1ccc(O)c(O)c1.O=O
SMI_03B48A6FC0,O=O.Oc1cccc(O)c1O
SMI_3BABBAF6E1,CN(C)c1ccc(N(C)C)cc1.O=O
SMI_960C95FED6,O=O.[Cu+].[H+]
SMI_337BB6F258,COc1cc(C=O)cc(OC)c1O.O=O
SMI_CB7F191FF4,COc1cc(C(C)=O)cc(OC)c1O.O=O
SMI_1F86CDD4F4,COC(=O)c1cc(OC)c(O)c(OC)c1.O=O
SMI_F49FDEFA0B,O=O.O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
SMI_8AC690D01F,O=O.O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12
SMI_3B689E267A,O=O.O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12
SMI_3EF228D3BC,C=CCc1ccc(O)c(OC)c1.O=O
SMI_A9C8190B9E,COc1cc(C=CC(=O)O)cc(OC)c1O.O=O
SMI_0B3460C845,Nc1cccc2cccc(N)c12.O=O
SMI_0E16DC4602,Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N.O=O
SMI_8737153DC4,O=C(O)c1cccc(O)c1[O-].O=O
SMI_C98D709A00,O=O.Oc1ccc(N=Nc2ccccc2)c(O)c1
SMI_D11AF2B3AD,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccccc2)cc1.O=O.[Cl-]
SMI_92CA19B839,COc1cc(C=CC(=O)OCC[N+](C)(C)C)cc(OC)c1O.O=O
SMI_367F3A5961,Nc1c(N=Nc2ccc(S(=O)(=O)CCOS(=O)(=O)[O-])cc2)c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(N=Nc3ccc(S(=O)(=O)CCOS(=O)(=O)[O-])cc3)c(O)c12.O=O.[Na+].[Na+].[Na+].[Na+]
SMI_7BC73FE6D9,CCn1c(=NN=c2sc3cc(S(=O)(=O)O)ccc3n2CC)sc2cc(S(=O)(=O)O)ccc21
SMI_9EC5FFA2C8,COc1cccc(OC)c1O
SMI_AF59082423,O=O.Oc1ccc(O)cc1.Oc1ccc(O)cc1.Oc1ccc(O)cc1.Oc1ccc(O)cc1
SMI_88F0AC486B,Oc1ccccc1O
SMI_CEC9ED9D29,COc1cc(C=CC(=O)O)cc(OC)c1O
SMI_F8EBB08E3C,O=C(O)[c-]1cccc1.[Fe+2].c1cc[cH-]c1
SMI_E0493E44E8,COc1ccccc1O
SMI_5094EC1BD6,CN(C)c1ccc(N)cc1
SMI_5AD0D82001,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+2]
SMI_814A6C9F3B,CC(=O)NCCc1ccc(O)c(O)c1
SMI_B393F36960,NCCC(=O)NCCc1ccc(O)c(O)c1
SMI_CD3394752F,O=C(O)c1ccc(O)cc1
SMI_8F4AA19332,COc1cc(C=CC(=O)O)ccc1O
SMI_324D60844F,On1nnc2ccccc21
SMI_94F8DC9807,O=Cc1ccc(O)c(O)c1
SMI_6AEED1FCEB,Nc1cc(C=O)ccc1O
SMI_0BCBEB9F8C,Nc1ccccc1O
SMI_2B33A40FEE,Nc1ccc(C(=O)O)cc1[O-]
SMI_D6CB13E3C3,Nc1cc(C(=O)O)ccc1[O-]
SMI_F4E59A47B9,NC(=O)C1=CN([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C=CC1.[1*]C1=C([2*])C(=O)C([3*])=C([4*])C1=O.[H+]
SMI_1BAC4AF7A7,NC(=O)C1=CN(C2OC(CO)C(O)C2O)C=CC1
SMI_B8A05622FE,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.OO.[H+]
SMI_421D6E458F,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[H+]
SMI_37236816B6,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.[H+]
SMI_B6E8D585CC,CC1=C(C)C(=O)C(C)=C(C)C1=O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.[H+]
SMI_99073ADDB1,CC1=CC(=O)c2c(O)cccc2C1=O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.[H+]
SMI_CA34ACC8F2,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=C1C=CC(=O)c2ccccc21.[H+]
SMI_A138C455A2,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=C1C=CC(=O)c2c(O)ccc(O)c21.[H+]
SMI_BEF99CC965,CC1=CC(=O)C(C)=CC1=O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.[H+]
SMI_C032DC9929,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=C1C(Cl)=C(Cl)C(=O)c2ccccc21.[H+]
SMI_5EC16002DF,CC1=CC(=O)C=CC1=O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.[H+]
SMI_ACC6A927B1,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=C(O)c1cc(C(=O)O)c2c(n1)C(=O)C(=O)c1cc(C(=O)O)[nH]c1-2.[H+]
SMI_379E67DAEF,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=C1C=C(O)c2ccccc2C1=O.[H+]
SMI_C43573D1BD,O=C1OC(C(O)CO)C(O)=C1[O-]
SMI_31F1A7E2D3,Oc1cccc(O)c1O
SMI_4C7A763FC6,O=N[O-].OO
SMI_91578FC339,CC(=O)NC(Cc1c[nH]c2ccccc12)C(N)=O.O=N[O-].OO
SMI_D748235376,OO.Oc1ccc(Cl)cc1Cl
SMI_E03350FF80,Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N.OO
SMI_7F635D4DD1,COc1cc(C=CC(=O)O)cc(OC)c1O.OO
SMI_7F03BDD27F,COc1cc(C=CC(=O)OCC[N+](C)(C)C)cc(OC)c1O.OO
SMI_521B2360A3,CCn1c(=NN=c2sc3cc(S(=O)(=O)O)ccc3n2CC)sc2cc(S(=O)(=O)O)ccc21.OO
SMI_654887AA38,Cc1ccc(O)c(O)c1.OO
