SMI_ID,SMILES
SMI_4CEE2F6F97,C[N+](C)(C)CCOP(=O)([O-])O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
SMI_1630A4A1FD,CN(C)CCO.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
SMI_1BC5811B8B,COc1cc(C=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2OP(=O)(O)O)ccc1O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
SMI_7C2BF1BFE5,COc1cc(C=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2OP(=O)(O)O)cc(OC)c1O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
SMI_C71D1FC970,COc1cc(C=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC2OC(n3cnc4c(N)ncnc43)C(O)C2OP(=O)([O-])[O-])ccc1O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_19B38C57FB,COc1cccc2oc3c4c(cc(OC)c3c(=O)c12)OC1OC=CC41.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_2DF115DC0E,COc1cc2c(cc1O)C1Cc3ccc(OC)c(OC)c3CN1CC2.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_A37AC86A98,COc1cc2c(cc1O)C(Cc1ccc(O)cc1)NCC2.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_403CF1EC14,COc1cc2c(cc1O)C(Cc1ccc(O)cc1)N(C)CC2.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_784B5D63A6,CCC=CCC1C(=O)CCC1CC(=O)OC.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
SMI_961AA5B692,C=C(C)C(C)CCC(C)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC45CC35CCC12C.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_CF876ED8BD,CC=C(CCC(C)C1CCC2C3=CCC4C(C)C(O)CCC4(C)C3CCC21C)C(C)C.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_02945E4916,C=CCc1ccc(OC)c(OC)c1.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
SMI_43550C551D,CC=Cc1ccc(OC)c(OC)c1.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
SMI_D44ABDAECF,C=CCc1ccc(OC)cc1.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
SMI_760CD26741,Cc1cn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]c1=O.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1)CN2
SMI_47057BF9B1,Cc1cn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]c1=O.NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1.Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2
SMI_9F669C0EC3,COC1C(CO)OC(n2c3c(Cl)cccc3c3c4c(c5c6cccc(Cl)c6[nH]c5c32)C(=O)NC4=O)C(O)C1O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_98AECE4CE1,*O[C@H]1[C@@H](O)[C@H](n2cnc3c(N(C)C)ncnc32)O[C@@H]1COP(*)(=O)[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+].[H+]
SMI_38C7830510,COc1ccc(C2C(=O)c3ccc(O)cc3OC2O)cc1.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
SMI_A0C5B0ED3B,COc1cc(O)c2c(c1)OC(c1ccc(O)cc1)CC2=O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_FE98E6B167,Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3OC(C)CC(N(C)C)C3O)O2)c(=O)[nH]c1=O
SMI_D18A6F9A72,Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3OC(C)C(O)C(N(C)C)C3O)O2)c(=O)[nH]c1=O
SMI_8819B4F429,CCC1OC(=O)C=CC(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)CC(C)C(=O)C=CC=CC1COC1OC(C)C(O)C(OC)C1OC.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_8B4D5A880B,CCC1OC(=O)C=CC(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)CC(C)C(=O)C=CC=CC1COC1OC(C)C(O)C(O)C1OC.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_55A89F7790,COc1cc(C=Cc2ccc(O)cc2)cc(OC)c1.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
SMI_847AC62A80,COc1cc(C=Cc2ccc(O)cc2)cc(OC)c1
SMI_7CC1783FF8,COc1ccc2c(c1)OC(OC1OC(CO)C(O)C(O)C1O)C(=O)N2O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
SMI_495C18359C,*C(=O)[C@H](CCCC[NH3+])NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)[N+](C)(C)C.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+].[H+].[H+]
SMI_E2F5243746,CC(C)=CCCC(C)=C(C)COP(=O)(O)OP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
SMI_7402D76747,CC(C)=CCCC(C)=C(C)COP(=O)(O)OP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_0292E4E1BF,CN1c2c(nc(N)[nH]c2=O)NCC1CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1.[H+]
SMI_7E0BF438B5,*N[C@@H](CCCC[N+](C)(C)C)C(*)=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+].[H+].[H+]
SMI_B5275D7AEF,CNC(Cc1c[nH]c2cccc(CC=C(C)C)c12)C(=O)O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
SMI_5FD44B90C4,CNC(Cc1c[nH]c2cccc(CC=C(C)C)c12)C(=O)O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_AB2993A8E6,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2OC2OC(CO)C(O)C(O)C2O)ccc1O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[Cl-]
SMI_5E9E2A4E5C,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2OC2OC(CO)C(O)C(O)C2O)cc(O)c1O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
SMI_507A8386FC,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OC(CO)C(O)C(O)C2O)ccc1O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
SMI_C344C5E44B,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)ccc1O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[Cl-]
SMI_691E4D53F3,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
SMI_24DFE66584,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc(O)c1O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
SMI_63F24E4ECE,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc(O)c1O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_A91ABF1FFA,CN1c2c(nc(N)[nH]c2=O)NCC1CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1.CSCCC(=O)[O-].[H+]
SMI_B087AB967A,COc1ccc2c(c1)OCC1(O)c3cc4c(cc3OC21)OCO4.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
SMI_6FA8AFE286,COC(=O)c1ccccc1.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
SMI_82C5136AE5,COC(=O)c1ccccc1O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
SMI_72933D9A24,C=C1CC23CC1CCC2C12CCC(O)C(C)(C(=O)O1)C2C3C(=O)OC.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
SMI_4C281E40F6,COC(=O)c1ccccc1N.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
SMI_30F98E6968,COC(=O)Cc1c[nH]c2ccccc12.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
SMI_DB8F37774A,CSCCC(N)C(=O)O.C[Se]CC(N)C(=O)O.[H+]
SMI_965F01B8C0,CC(C(=O)C(=O)[O-])c1ccccc1.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_52724C18FD,CC(C)=CCc1cc(C(=O)Nc2c(O)c3ccc(O)c(C)c3oc2=O)ccc1O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_624D30B641,COC1C(O)C(O)C(Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_4E5797E34B,COc1ccc(CC2c3cc(OC)c(OC)cc3CCN2C)cc1O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_7968BAC61E,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_73A005A2FB,COc1ccc2c(CC3NC(=O)C4CCCN4C3=O)c(CC=C(C)C)[nH]c2c1.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_E28E674E2A,COc1cc2c(cc1OC)C1Cc3cc(OC)c(OC)cc3C(C2)N1C.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_15F94C500F,COc1cc(C(=O)[O-])c2cccc(C)c2c1.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_51E21BF8FB,COc1cc(C)c2ccc([O-])c(C(=O)O)c2c1.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_3D55CC6DF3,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_263C128243,COC1=C(C)C(=O)C2=C(C1=O)C(COC(N)=O)C1(O)C3C(CN21)N3C.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
SMI_080678CF0B,*N[C@@H](CCCNC(=[NH2+])N(C)C)C(*)=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+].[H+]
SMI_CE8165972C,*N[C@@H](CCCN/C(NC)=[NH+]/C)C(*)=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+].[H+]
SMI_613F7110F9,COc1ccc(CC2C(=O)OCC2Cc2ccc3c(c2)OCO3)cc1OC.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_0D0CCDDC7E,COC(=O)C=C(C)CCC=C(C)CCC=C(C)C.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
SMI_FDCEE61338,CC(=CCc1c(C)c(O)c2ccccc2c1O)CCCC(C)CCCC(C)CCCC(C)C.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_1E9DAD95B4,CSC.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_8CC8ECA29A,COc1ccc(CNCCc2ccc(O)cc2)cc1O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_6B12F6D385,COc1ccc(CC2c3cc(O)c(OC)cc3CC[N+]2(C)C)cc1O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_399A654D19,CN1c2c(nc(N)[nH]c2=O)NCC1CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1.O=C(O)c1ccc([O-])c(O)c1
SMI_4356343CFC,CN1c2c(nc(N)[nH]c2=O)NCC1CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1.O=C(O)c1ccc([O-])c(O)c1
SMI_97A953744D,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1N(C)C
SMI_628B68C2A2,*N[C@@H](CCCC[NH+](C)C)C(*)=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+].[H+]
SMI_E4595F64B7,COC1OC(CO)C(OC2OC(CO)C(O)C(OC)C2O)C(OC)C1O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_7A610649D7,CCCCCCCc1cc(=O)c2ccccc2n1OC.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
SMI_F581AB6F61,CCCCCCCc1cc(=O)c2ccccc2n1OC.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_48E54F18BC,CN=C(N)NCCCC(N)C(=O)O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_5D131DF630,C[NH+](C)CC(O)CC(=O)[O-]
SMI_2679753464,CN1CCCC1C(=O)O
SMI_D9F1FDEE4A,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_6ACAE4A636,CCC1C2CC3C4Nc5ccccc5C45CC(C2C5O)[N+]3(C)C1O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_A306F46937,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(OC)c(OC)cc21.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.[H+]
SMI_BFCAB0692E,COC(=O)c1cccnc1.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
SMI_8BEECA13C0,CCCc1cc(O)cc(OC)c1.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
SMI_F1087901D1,CCCCCc1cc(O)cc(OC)c1.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
SMI_9801C6442C,CCCCCCc1cc(O)cc(OC)c1.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
SMI_6C14A8F59D,CC=O.NCC(=O)O
SMI_78B961B57D,NCC(=O)O.Nc1nc2c(c(=O)[nH]1)N1CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CC1CN2.O
SMI_30B4C32773,NCC(=O)O.O=Cc1ccccc1
SMI_2446FBF24B,NC(CO)C(=O)O.Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2
SMI_507BEEB977,Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2.O=CNCC(=O)NC1OC(COP(=O)([O-])[O-])C(O)C1O.[H+]
SMI_F4D798652F,NC(=O)c1ncn(C2OC(COP(=O)(O)O)C(O)C2O)c1NC=O.Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2
SMI_EBD834115E,NC=NC(CCC(=O)O)C(=O)O.Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2
SMI_AB51D2FFBB,CC(C)(CO)C(=O)C(=O)[O-].Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2
SMI_FEA0CFE064,CC1OC(OP(=O)([O-])OP(=O)([O-])OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)C(O)C(O)C1NC=O.Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2.[H+]
SMI_9C7B4C5F3C,NC(=O)NC(CC(=O)O)C(=O)O.O=P([O-])([O-])[O-]
SMI_0ACE80AEE7,NC(=O)NC(CC(=O)O)C(=O)O.O=P([O-])([O-])[O-].[H+]
SMI_5BEAEDD386,NC(=O)NCCCC(N)C(=O)O.O=P([O-])([O-])[O-]
SMI_7146F244A5,NC(=O)NCCCC(N)C(=O)O.O=P([O-])([O-])[O-].[H+]
SMI_C208AA8623,NC(=O)NC(=O)C(=O)[O-].O=P([O-])([O-])[O-]
SMI_EE3018FB25,COC1C(OC(N)=O)C(O)C(Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C.O=P([O-])([O-])[O-]
SMI_9DCF05828E,O=C(CO)C(O)C(O)C(O)C(O)COP(=O)(O)O.O=CC(O)COP(=O)(O)O
SMI_07A7C4D65E,O=C(CO)C(O)C(O)COP(=O)(O)O.O=CC(O)C(O)C(O)COP(=O)([O-])[O-]
SMI_559D6EE3E2,O=CC(O)C(O)COP(=O)(O)O.O=P(O)(O)OCC1OC(O)(CO)C(O)C1O
SMI_01FA63C8CB,O=C([O-])CCC(=O)C(O)C(=O)[O-].O=C=O
SMI_4D37DFC3F0,CC(=O)C(C)(O)C(=O)O.O=C=O
SMI_51B698F711,CC(=O)C(C)(O)C(=O)[O-].O=C=O
SMI_2F2F3FCCAF,CC(=O)C(O)C(O)COP(=O)(O)O.O=C=O
SMI_EDF47EDF3D,CC=O.NC(C(=O)O)C(O)CF
SMI_55D2D8AB40,CC(=O)C(=O)[O-].O=C(O)CCC(=O)C1=CC=CC(O)C1C(=O)O.O=C=O
SMI_E3A50B724A,CC(=O)NC(CCC(N)=O)C(=O)O.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS
SMI_5B585B3905,CC(=O)NC(CCC(=O)O)C(=O)O.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.[H+]
SMI_D58FF53FA4,CC(=O)NC1C(O)OC(COP(=O)(O)O)C(O)C1O.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS
SMI_8A8556AC0D,CC(=O)NC1C(O)OC(COP(=O)(O)O)C(O)C1O.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.[H+]
SMI_795CE8B8F6,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS
SMI_020D18B7BC,CC(=O)OCC[N+](C)(C)C.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS
SMI_3B72A95ED0,CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS
SMI_6A9B1E7FC1,CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.O=P([O-])([O-])[O-]
SMI_D2923783D7,CC(=O)OP(=O)(O)O.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS
SMI_64F4F750F7,CC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS
SMI_9C038CF91F,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.[H+]
SMI_B3D108052F,CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O
SMI_A2221579B4,CC(=O)NC(CC(=O)O)C(=O)O.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.[H+]
SMI_9BF43DCE42,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C
SMI_8699F46D74,CC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS
SMI_13556B7D13,CC(=O)C(N)C(=O)O.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS
SMI_B88DB5D0DA,CC(=O)OCC(N)C(=O)O.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS
SMI_7519763327,CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.NC(CO)C(=O)O
SMI_EF1608AF1C,CC(=O)OCCC(N)C(=O)O.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS
SMI_7243E26065,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.NCC(=O)CCC(=O)O.O=C=O
SMI_CB1EA04739,CC(=O)S.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS
SMI_39CDBCF222,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.NC(CCOC(=O)CCC(=O)O)C(=O)O
SMI_2C8BBC1104,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O.NC(CCO)C(=O)O
SMI_2A267B80C3,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.NCCCOC(=O)CCC(=O)O
