SMI_ID,SMILES,SCAFFOLD_SMILES,SCAFFOLD_ID
SMI_D4234801C4,CCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,c1ncc2ncn(C3CCCO3)c2n1,SCF_B8DB9A72B3
SMI_8890FE2A2B,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)c1ccc(Cl)cc1,O=C(CCCO[PH](=O)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)c1ccccc1,SCF_7340A6F6E1
SMI_80D877A054,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)c1ccccc1.O,O=C(CCCO[PH](=O)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)c1ccccc1,SCF_7340A6F6E1
SMI_A30B278801,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)c1cc(O)ccc1O.O,O=C(CCCO[PH](=O)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)c1ccccc1,SCF_7340A6F6E1
SMI_16ACC8FCB3,Cc1ccc(C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC2OC(n3cnc4c(N)ncnc43)C(O)C2OP(=O)([O-])[O-])cc1.O,O=C(CCCO[PH](=O)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)c1ccccc1,SCF_7340A6F6E1
SMI_62B6C461E4,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)c1ccc(F)cc1.O,O=C(CCCO[PH](=O)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)c1ccccc1,SCF_7340A6F6E1
SMI_1A58CDE3FE,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)c1ccc(F)cc1,O=C(CCCO[PH](=O)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)c1ccccc1,SCF_7340A6F6E1
SMI_18FCDCBEA4,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)c1ccc(O)cc1.O,O=C(CCCO[PH](=O)O[PH](=O)OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)c1ccccc1,SCF_DC43BB5D28
SMI_AE3D9858BA,Cc1ccc(C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC2OC(n3cnc4c(N)ncnc43)C(O)C2OP(=O)([O-])[O-])cc1,O=C(CCCO[PH](=O)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)c1ccccc1,SCF_7340A6F6E1
SMI_9C41188D75,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)c1cc(O)c2ccccc2c1O,O=C(CCCO[PH](=O)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)c1ccc2ccccc2c1,SCF_916294D7C1
SMI_3C3332DF5C,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)c1ccc2ccccc2c1O,O=C(CCCO[PH](=O)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)c1ccc2ccccc2c1,SCF_916294D7C1
SMI_608EC8AF3E,CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCSC(=O)c1cc(O)cc(O)c1,O=C(CCCO[PH](=O)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)c1ccccc1,SCF_7340A6F6E1
SMI_EA746ACEF7,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)c1cc(O)c2ccccc2c1O.O,O=C(CCCO[PH](=O)O[PH](=O)OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)c1ccc2ccccc2c1,SCF_5B8DC8A450
SMI_6C32E51284,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CF,c1ncc2ncn(C3CCCO3)c2n1,SCF_B8DB9A72B3
SMI_B9BFC06A36,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(O)C(=O)O.O,c1ncc2ncn(C3CCCO3)c2n1,SCF_B8DB9A72B3
SMI_7B323F047E,CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCSC(=O)CC(O)C(=O)[O-],c1ncc2ncn(C3CCCO3)c2n1,SCF_B8DB9A72B3
SMI_3FD2DC1A62,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)c1ccccc1N.O,O=C(CCCO[PH](=O)O[PH](=O)OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)CC(=O)c1ccccc1,SCF_F577AE41FC
SMI_D324AF6E27,NCCSP(=O)(O)O,,SCF_ACYCLIC
SMI_4B726096A5,CCSC(=O)CC(C)=O,,SCF_ACYCLIC
SMI_181D7BFDAF,O.O=[N+]([O-])c1ccc(OP(=O)(O)O)cc1,c1ccccc1,SCF_8448043181
SMI_0333FABB60,COP(=O)([O-])[O-],,SCF_ACYCLIC
SMI_73AF7E32A6,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.O,c1ncc2ncn(C3CCCO3)c2n1,SCF_B8DB9A72B3
SMI_055AEE3485,Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1.O,O=c1[nH]cnc2c1ncn2C1CCCO1,SCF_D163A2EA60
SMI_335F11F08F,O.O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,O=c1ccn(C2CCCO2)c(=O)[nH]1,SCF_D2611E148B
SMI_62F3E25F4D,Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)n1.O,O=c1ncccn1C1CCCO1,SCF_68B7C5282B
SMI_83DA8D96FC,Nc1ncnc2c1ncn2C1OC(CO)C(OP(=O)(O)O)C1O.O,c1ncc2ncn(C3CCCO3)c2n1,SCF_B8DB9A72B3
SMI_5A54A91983,Nc1nc2c(ncn2C2OC(CO)C(OP(=O)(O)O)C2O)c(=O)[nH]1.O,O=c1[nH]cnc2c1ncn2C1CCCO1,SCF_D163A2EA60
SMI_7E1A79F24A,O.O=c1ccn(C2OC(CO)C(OP(=O)(O)O)C2O)c(=O)[nH]1,O=c1ccn(C2CCCO2)c(=O)[nH]1,SCF_D2611E148B
SMI_B5826B5737,Nc1ccn(C2OC(CO)C(OP(=O)(O)O)C2O)c(=O)n1.O,O=c1ncccn1C1CCCO1,SCF_68B7C5282B
SMI_334E39B85B,Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)O)O1.O,c1ncc2ncn(C3CCCO3)c2n1,SCF_B8DB9A72B3
SMI_B94893ABE2,Nc1nc2c(ncn2C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]1.O,O=c1[nH]cnc2c1ncn2C1CCCO1,SCF_D163A2EA60
SMI_C78E987CFB,O.O=c1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]1,O=c1ccn(C2CCCO2)c(=O)[nH]1,SCF_D2611E148B
SMI_453B42F9DD,Nc1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)n1.O,O=c1ncccn1C1CCCO1,SCF_68B7C5282B
SMI_E72EAFDFE2,Nc1nc2c(ncn2C2CC(OP(=O)(O)O)C(CO)O2)c(=O)[nH]1.O,O=c1[nH]cnc2c1ncn2C1CCCO1,SCF_D163A2EA60
SMI_12696CAB82,O.O=CC(O)C(O)C(O)COP(=O)(O)O,,SCF_ACYCLIC
SMI_BC5FF42162,O.O=P(O)(O)OCC1OC(O)C(O)C(O)C1O,C1CCOCC1,SCF_66AB85A70A
SMI_BD1BC0D644,O.O=P(O)(O)OC(CO)CO,,SCF_ACYCLIC
SMI_1DA13ED558,Cc1cc(=O)oc2cc(OP(=O)(O)O)ccc12.O,O=c1ccc2ccccc2o1,SCF_3240FFB076
SMI_05A15CDCAB,O.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1,O=c1ccn(C2CCCO2)c(=O)[nH]1,SCF_D2611E148B
SMI_2849467A87,O.O=C1OC(c2ccc(OP(=O)(O)O)cc2)(c2ccc(OP(=O)(O)O)cc2)c2ccccc21,O=C1OC(c2ccccc2)(c2ccccc2)c2ccccc21,SCF_911E08F0C0
SMI_AFE7C60966,Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]c1=O.O,O=c1ccn(C2CCCO2)c(=O)[nH]1,SCF_D2611E148B
SMI_BEE04C9D72,Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)n1.O,O=c1ncccn1C1CCCO1,SCF_68B7C5282B
SMI_D9F7D656C4,Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1.O,O=c1[nH]cnc2c1ncn2C1CCCO1,SCF_D163A2EA60
SMI_F9AA0C88AB,O.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1,O=c1ccn(C2CCCO2)c(=O)[nH]1,SCF_D2611E148B
SMI_F2E2BB70AB,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.O,c1ncc2ncn(C3CCCO3)c2n1,SCF_B8DB9A72B3
SMI_6C1D9A6376,O.O=P(O)(O)Oc1ccccc1,c1ccccc1,SCF_8448043181
SMI_229F27D6CA,Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)n1.O,O=c1ncccn1C1CCCO1,SCF_68B7C5282B
SMI_13F777F943,O.O=P(O)(O)Oc1cccc2ccccc12,c1ccc2ccccc2c1,SCF_01F3186607
SMI_23131083EC,C=C(OP(=O)(O)O)C(=O)O.O,,SCF_ACYCLIC
SMI_4275840CDB,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)O)c2cc1C.O,O=c1nc2[nH]c3ccccc3nc-2c(=O)[nH]1,SCF_D3F2F21549
SMI_F097D9398F,N.Nc1ccn(C2CC(OP(=O)(O)O)C(CO)O2)c(=O)n1,O=c1ncccn1C1CCCO1,SCF_68B7C5282B
SMI_C290AF6403,CC(NC(=O)C(C)NC(=O)C(Cc1ccc(OP(=O)(O)O)cc1)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,O=C(CNC(=O)CNC(=O)OCC1c2ccccc2-c2ccccc21)NCCc1ccccc1,SCF_7B3E11FF37
SMI_1AC44DE159,*OP(=O)([O-])[O-].O,,SCF_ACYCLIC
SMI_A148BD0150,Nc1ncnc2c1ncn2C1OC(CO)C(OP(=O)(O)O)C1O,c1ncc2ncn(C3CCCO3)c2n1,SCF_B8DB9A72B3
SMI_5BE28F516D,O=P(O)(O)Oc1cccc2ccccc12,c1ccc2ccccc2c1,SCF_01F3186607
SMI_B399399682,CC(NC(=O)C(C)NC(=O)C(Cc1ccc(OP(=O)(O)O)cc1)NC(=O)C(CCC(=O)O)NC(=O)C(N)CCC(=O)O)C(=O)O,c1ccccc1,SCF_8448043181
SMI_E5CE9C0A97,O=C1OC(c2ccc(OP(=O)(O)O)cc2)(c2ccc(OP(=O)(O)O)cc2)c2ccccc21,O=C1OC(c2ccccc2)(c2ccccc2)c2ccccc21,SCF_911E08F0C0
SMI_980CD34C71,Cc1cc(=O)oc2cc(OP(=O)(O)O)ccc12,O=c1ccc2ccccc2o1,SCF_3240FFB076
SMI_6DA50F7D7C,O=P(O)(O)Oc1ccccc1,c1ccccc1,SCF_8448043181
SMI_1E96FA1409,NC(Cc1ccc(OP(=O)(O)O)cc1)C(=O)O,c1ccccc1,SCF_8448043181
SMI_024C7B522E,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1OP(=O)(O)O,c1ncc2ncn(C3CCCO3)c2n1,SCF_B8DB9A72B3
SMI_D7AE89CFBC,NC(COP(=O)(O)O)Cc1cnc[nH]1.O,c1c[nH]cn1,SCF_527048209C
SMI_44796A7636,O.[NH3+][C@H](COP(=O)([O-])[O-])Cc1c[nH]cn1,c1c[nH]cn1,SCF_527048209C
SMI_2B93DD9EF2,O=P(O)(O)OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,C1CCC(OC2CCCO2)OC1,SCF_8511022655
SMI_49232EF010,O.O=P(O)(O)OC1C(O)C(O)C(O)C(O)C1O,C1CCCCC1,SCF_9970801BFB
SMI_920E5B063A,O=P(O)(O)OC1C(O)C(O)C(O)C(O)C1O,C1CCCCC1,SCF_9970801BFB
SMI_9C17204C05,O.O=P([O-])([O-])O[C@H]1[C@H](O)[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,C1CCCCC1,SCF_9970801BFB
SMI_C393DE6709,O=P(O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O,C1CCCCC1,SCF_9970801BFB
SMI_DFD2FDF702,CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)O)OC(=O)CCCCCCCC=CCCCCCCCC,,SCF_ACYCLIC
SMI_2D390FB9E0,*[C@H]1C[C@H](OP(=O)([O-])[O-])[C@@H](COP(*)(=O)[O-])O1.O,C1CCOC1,SCF_65795E83B1
SMI_DE9239F3BE,O.O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O,C1CCCCC1,SCF_9970801BFB
SMI_8EA52B935B,O.O=P(O)(O)OCC1OC(COP(=O)(O)O)C(O)C1O,C1CCOC1,SCF_65795E83B1
SMI_377DE39CF9,O.O=C(COP(=O)(O)O)C(O)C(O)C(O)C(O)COP(=O)(O)O,,SCF_ACYCLIC
SMI_91C1E812DA,O=C(COP(=O)(O)O)C(O)C(O)C(O)C(O)COP(=O)(O)O,,SCF_ACYCLIC
SMI_325FBFF9B2,O.O=C(COP(=O)([O-])[O-])[C@@H](O)[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-],,SCF_ACYCLIC
SMI_D74A138D3A,O.O=C(O)C(=O)CC(O)C(O)C(O)C(O)COP(=O)(O)O,,SCF_ACYCLIC
SMI_0F18CD23FE,O.O=C([O-])[C@@]1(O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)COP(=O)([O-])[O-])O1,C1CCOCC1,SCF_66AB85A70A
SMI_4ACBAA0E07,O=C(O)C1(O)CC(O)C(O)C(C(O)C(O)COP(=O)(O)O)O1,C1CCOCC1,SCF_66AB85A70A
SMI_B44C4E70D0,O.O=P([O-])([O-])OC[C@H]1O[C@@](CO)(OP(=O)([O-])[O-])[C@@H](O)[C@@H]1O,C1CCOC1,SCF_65795E83B1
SMI_EA5833C30D,Cc1cc(=O)oc2c(F)c(OP(=O)(O)O)c(F)cc12.O,O=c1ccc2ccccc2o1,SCF_3240FFB076
SMI_4DDAA3A127,COc1ccc2c(c1)Oc1cc(OP(=O)(O)O)ccc1C21OC(=O)c2ccccc21.O,O=C1OC2(c3ccccc3Oc3ccccc32)c2ccccc21,SCF_09BD70F048
SMI_D2FB119338,O.O=P(O)(O)Oc1ccc2ccccc2c1,c1ccc2ccccc2c1,SCF_01F3186607
SMI_E50C0991AA,O.O=[N+]([O-])c1ccc(OP(=O)(O)O)c(Cl)c1,c1ccccc1,SCF_8448043181
SMI_96D278819F,O.O=[N+]([O-])c1cccc(OP(=O)([O-])[O-])c1,c1ccccc1,SCF_8448043181
SMI_211958324E,O.O=P([O-])([O-])Oc1cccc(Cl)c1,c1ccccc1,SCF_8448043181
SMI_41B7724E92,NC(Cc1ccc(OP(=O)(O)O)cc1)C(=O)O.O,c1ccccc1,SCF_8448043181
SMI_73B3A44117,COc1ccc2c(c1)Oc1cc(OP(=O)(O)O)ccc1C21OC(=O)c2ccccc21,O=C1OC2(c3ccccc3Oc3ccccc32)c2ccccc21,SCF_09BD70F048
SMI_19F2C8353A,*N[C@@H](Cc1ccc(OP(=O)([O-])[O-])cc1)C(*)=O.O,c1ccccc1,SCF_8448043181
SMI_6069A52D82,O=P([O-])([O-])OCC(O)C(O)C(O)C(O)CO,,SCF_ACYCLIC
SMI_09FDAD994F,O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O,C1CCCCC1,SCF_9970801BFB
SMI_9866536E16,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(=O)CCCCCCCCCCCCCCC,C1CCCCC1,SCF_9970801BFB
SMI_9EADF33C31,Cc1ncc(COP(=O)(O)O)c(C=O)c1O.O,c1ccncc1,SCF_6E858B26E5
SMI_729C804F96,Cc1ncc(COP(=O)(O)O)c(CO)c1O.O,c1ccncc1,SCF_6E858B26E5
SMI_71718639EC,Cc1ncc(COP(=O)(O)O)c(CN)c1O.O,c1ccncc1,SCF_6E858B26E5
SMI_8AEFB2F7E9,Cc1ncc(COP(=O)([O-])[O-])c(C=O)c1O.O,c1ccncc1,SCF_6E858B26E5
SMI_060110C2C0,CCCCCCCCC(OP(=O)(O)O)C(O)CCCCCCCC(=O)O.O,,SCF_ACYCLIC
SMI_F307AE23F6,CCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)O.O,,SCF_ACYCLIC
SMI_3463865E3B,CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)O.O,,SCF_ACYCLIC
SMI_D6D0873EC9,CCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)O.O,,SCF_ACYCLIC
SMI_A6F4F18620,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O.O,,SCF_ACYCLIC
SMI_81FA1B6359,CCCCCCCCCCCCCC=CC(O)C(N)COP(=O)(O)O.O,,SCF_ACYCLIC
SMI_F7CA39A0A8,CCCCCCCCCCCCCC=CC(O)C(COP(=O)(O)O)NC(C)=O.O,,SCF_ACYCLIC
SMI_4A7CE1FABC,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)O,,SCF_ACYCLIC
SMI_054BE6E8AB,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])[O-],,SCF_ACYCLIC
SMI_38FE898E07,O=P(O)(O)OCC(O)C1OC(OP(=O)(O)O)C(O)C(O)C1O,C1CCOCC1,SCF_66AB85A70A
SMI_3318F941CF,O.O=P([O-])([O-])OC[C@@H](O)[C@H]1O[C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O)[C@@H]1O,C1CCOCC1,SCF_66AB85A70A
SMI_7CF24B3A69,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC(OP(=O)(O)O)C(O)C2O)C(O)C1O,O=[PH](OCC1CCCO1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_8801F533FA
SMI_9C87FCAE77,CC(=O)OC(COP(=O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(C)=O,C1CCCCC1,SCF_9970801BFB
SMI_4E0306C66F,O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O,C1CCCCC1,SCF_9970801BFB
SMI_0F61B1DA66,*[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])[O-])O1.O,C1CCOC1,SCF_65795E83B1
SMI_DF5C468371,O=P(O)(O)OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,C1CCC(OC2CCCOC2)OC1,SCF_AF38824CA4
SMI_3C771AE77E,Cn1c[n+](C2OC(COP(=O)(O)O)C(O)C2O)c2nc(N)[nH]c(=O)c21.O,O=c1[nH]cnc2c1[nH]c[n+]2C1CCCO1,SCF_A5247F326D
SMI_A970B12FFA,Cn1c[n+](C2OC(COP(=O)(O)O)C(O)C2O)c2nc(N)[nH]c(=O)c21,O=c1[nH]cnc2c1[nH]c[n+]2C1CCCO1,SCF_A5247F326D
SMI_50E04845E5,NC1C(O)C(O)OC(COP(=O)(O)O)C1O,C1CCOCC1,SCF_66AB85A70A
SMI_3D849B300D,O=c1[nH]cc(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,O=c1[nH]cc(C2CCCO2)c(=O)[nH]1,SCF_1E922968B1
SMI_0191BC4292,*[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O.O,C1CCOC1,SCF_65795E83B1
SMI_2B0E5BB488,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(OP(=O)(O)O)C1O,c1ncc2ncn(C3CCCO3)c2n1,SCF_B8DB9A72B3
SMI_4A24694C35,Nc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C2O)c(=O)[nH]1,O=c1[nH]cnc2c1ncn2C1CCCO1,SCF_D163A2EA60
SMI_BFDE706309,O=C([O-])C1(O)CC(O)C(O)C(C(O)C(O)COP(=O)([O-])[O-])O1,C1CCOCC1,SCF_66AB85A70A
SMI_1E135C62A0,CC(=O)NC1C(O)CC(O)(C(=O)O)OC1C(O)C(O)COP(=O)(O)O,C1CCOCC1,SCF_66AB85A70A
SMI_7246CC051F,O.O=C([O-])[C@]1(O)C[C@H](O)[C@@H](O)[C@H]([C@H](O)[C@H](O)COP(=O)([O-])[O-])O1,C1CCOCC1,SCF_66AB85A70A
SMI_7C90FC96E5,Nc1c(NCC(O)C(O)C(O)COP(=O)(O)O)[nH]c(=O)[nH]c1=O,O=c1cc[nH]c(=O)[nH]1,SCF_EC1D64B570
SMI_83EFFA87E0,NC(=O)c1c(N)ncn1C1OC(COP(=O)(O)O)C(O)C1O,c1cn(C2CCCO2)cn1,SCF_12F9D4D95E
SMI_BA68B98C20,O=c1[nH]c(=O)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1,O=c1[nH]c(=O)c2ncn(C3CCCO3)c2[nH]1,SCF_85E4B83C46
SMI_3FB97A166F,CC(=O)NC1C(O)OC(COP(=O)([O-])[O-])C(O)C1OC(C)C(=O)[O-],C1CCOCC1,SCF_66AB85A70A
SMI_2C1736DCD7,*C(=O)OC[C@@H](O)COP(=O)([O-])[O-].O,,SCF_ACYCLIC
SMI_13CC76640E,CCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)O,,SCF_ACYCLIC
SMI_5FBC610B03,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.O,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,SCF_A902F53261
SMI_0F93AB3E09,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O,O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,SCF_6339FA15D4
SMI_616F96BF6D,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C1CO,c1ncc2ncn(C3CCO3)c2n1,SCF_6F52FEA7EC
SMI_B0228C5483,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@H]1CO.O,c1ncc2ncn([C@H]3CCO3)c2n1,SCF_75054743AC
SMI_7296404C32,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C1CO,c1ncc2ncn(C3CCO3)c2n1,SCF_6F52FEA7EC
SMI_9C994AD2B7,O.O=[N+]([O-])c1ccc(OP(=O)(O)Oc2ccc([N+](=O)[O-])cc2)cc1,O=[PH](Oc1ccccc1)Oc1ccccc1,SCF_206467403B
SMI_66A657A1DA,CC(=O)OCC(COP(=O)(O)OCCN)OC(C)=O.O,,SCF_ACYCLIC
SMI_BF0FE8ECFD,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(N)C(=O)O)OC(=O)CCCCCCCCCCCCCCCCC.O,,SCF_ACYCLIC
SMI_39636B0CF8,O.[1*]C(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC([2*])=O,,SCF_ACYCLIC
SMI_FBBA3AC578,CC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,,SCF_ACYCLIC
SMI_9BADD79A60,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,,SCF_ACYCLIC
SMI_1F672D33CB,C[N+](C)(C)CCOP(=O)([O-])Oc1ccc([N+](=O)[O-])cc1,c1ccccc1,SCF_8448043181
SMI_616BC0F4C3,CCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC,,SCF_ACYCLIC
SMI_CF9B1084B1,CCCCCCCCCCCCCCCCC=COCC(O)COP(=O)([O-])OCC[N+](C)(C)C.O,,SCF_ACYCLIC
SMI_4074290188,CCCCCCCCCCCCCCCCC=COCC(O)COP(=O)(O)OCCN.O,,SCF_ACYCLIC
SMI_8931664742,*C(=O)N[C@@H](COP(=O)([O-])OCC[N+](C)(C)C)[C@H](O)/C=C/CCCCCCCCCCCCC.O,,SCF_ACYCLIC
